"text_id"	"subject_id"	"text_length"	"language"	"eye"	"minutes"
"2785"	10	6	68	"native"	"prosthetic_eye"	0.299251725637737
"2786"	11	6	79	"native"	"prosthetic_eye"	0.349128225144712
"2787"	12	6	63	"native"	"prosthetic_eye"	0.284597753254032
"2788"	13	6	53	"native"	"prosthetic_eye"	0.239024472177376
"2789"	14	6	54	"native"	"prosthetic_eye"	0.240574289796273
"2790"	15	6	65	"native"	"prosthetic_eye"	0.283183534464653
"2791"	1	7	79	"native"	"prosthetic_eye"	0.322992261592951
"2792"	2	7	51	"native"	"prosthetic_eye"	0.211782706151321
"2793"	3	7	76	"native"	"prosthetic_eye"	0.321810505384243
"2794"	4	7	66	"native"	"prosthetic_eye"	0.278114204624248
"2795"	5	7	58	"native"	"prosthetic_eye"	0.234008236530923
"2796"	6	7	54	"native"	"prosthetic_eye"	0.226328157364685
"2797"	7	7	55	"native"	"prosthetic_eye"	0.233544798581704
"2798"	8	7	87	"native"	"prosthetic_eye"	0.37648246297561
"2799"	9	7	79	"native"	"prosthetic_eye"	0.326456892312821
"2800"	10	7	68	"native"	"prosthetic_eye"	0.281766389066378
"2801"	11	7	79	"native"	"prosthetic_eye"	0.328647503007755
"2802"	12	7	63	"native"	"prosthetic_eye"	0.267554214466314
"2803"	13	7	53	"native"	"prosthetic_eye"	0.224732584206428
"2804"	14	7	54	"native"	"prosthetic_eye"	0.226354239120371
"2805"	15	7	65	"native"	"prosthetic_eye"	0.266793248330224
"2806"	1	8	79	"native"	"prosthetic_eye"	0.320459540742722
"2807"	2	8	51	"native"	"prosthetic_eye"	0.210096201237713
"2808"	3	8	76	"native"	"prosthetic_eye"	0.319197769162836
"2809"	4	8	66	"native"	"prosthetic_eye"	0.275867074620643
"2810"	5	8	58	"native"	"prosthetic_eye"	0.232197274431049
"2811"	6	8	54	"native"	"prosthetic_eye"	0.224509176965802
"2812"	7	8	55	"native"	"prosthetic_eye"	0.231643385372257
"2813"	8	8	87	"native"	"prosthetic_eye"	0.37335925066223
"2814"	9	8	79	"native"	"prosthetic_eye"	0.323869762343078
"2815"	10	8	68	"native"	"prosthetic_eye"	0.279527390899161
"2816"	11	8	79	"native"	"prosthetic_eye"	0.326025675338666
"2817"	12	8	63	"native"	"prosthetic_eye"	0.265375595291047
"2818"	13	8	53	"native"	"prosthetic_eye"	0.222905493779688
"2819"	14	8	54	"native"	"prosthetic_eye"	0.22453484114863
"2820"	15	8	65	"native"	"prosthetic_eye"	0.264693084538627
"2821"	1	9	79	"native"	"prosthetic_eye"	0.319438723183136
"2822"	2	9	51	"native"	"prosthetic_eye"	0.209416569703738
"2823"	3	9	76	"native"	"prosthetic_eye"	0.31814511437647
"2824"	4	9	66	"native"	"prosthetic_eye"	0.274961670331877
"2825"	5	9	58	"native"	"prosthetic_eye"	0.231467257142462
"2826"	6	9	54	"native"	"prosthetic_eye"	0.223776236399634
"2827"	7	9	55	"native"	"prosthetic_eye"	0.230877342660466
"2828"	8	9	87	"native"	"prosthetic_eye"	0.372101243132505
"2829"	9	9	79	"native"	"prosthetic_eye"	0.32282713813721
"2830"	10	9	68	"native"	"prosthetic_eye"	0.278625092597434
"2831"	11	9	79	"native"	"prosthetic_eye"	0.3249691466412
"2832"	12	9	63	"native"	"prosthetic_eye"	0.264497873113145
"2833"	13	9	53	"native"	"prosthetic_eye"	0.222169382341111
"2834"	14	9	54	"native"	"prosthetic_eye"	0.223801733278082
"2835"	15	9	65	"native"	"prosthetic_eye"	0.263846646304241
"2836"	1	10	79	"native"	"prosthetic_eye"	0.318705150701961
"2837"	2	10	51	"native"	"prosthetic_eye"	0.208928219416874
"2838"	3	10	76	"native"	"prosthetic_eye"	0.317388809752712
"2839"	4	10	66	"native"	"prosthetic_eye"	0.274311143594388
"2840"	5	10	58	"native"	"prosthetic_eye"	0.230942619873215
"2841"	6	10	54	"native"	"prosthetic_eye"	0.223249607862591
"2842"	7	10	55	"native"	"prosthetic_eye"	0.230326969941239
"2843"	8	10	87	"native"	"prosthetic_eye"	0.371197509591473
"2844"	9	10	79	"native"	"prosthetic_eye"	0.322077938770214
"2845"	10	10	68	"native"	"prosthetic_eye"	0.277976737029772
"2846"	11	10	79	"native"	"prosthetic_eye"	0.324209983870721
"2847"	12	10	63	"native"	"prosthetic_eye"	0.263867263442567
"2848"	13	10	53	"native"	"prosthetic_eye"	0.221640509875251
"2849"	14	10	54	"native"	"prosthetic_eye"	0.223274984868209
"2850"	15	10	65	"native"	"prosthetic_eye"	0.263238397954193
"2851"	1	11	79	"native"	"prosthetic_eye"	0.315362694635814
"2852"	2	11	51	"native"	"prosthetic_eye"	0.206703535928537
"2853"	3	11	76	"native"	"prosthetic_eye"	0.313944326667893
"2854"	4	11	66	"native"	"prosthetic_eye"	0.271348223789265
"2855"	5	11	58	"native"	"prosthetic_eye"	0.228551760325539
"2856"	6	11	54	"native"	"prosthetic_eye"	0.220850833567396
"2857"	7	11	55	"native"	"prosthetic_eye"	0.227820466870485
"2858"	8	11	87	"native"	"prosthetic_eye"	0.367082762084655
"2859"	9	11	79	"native"	"prosthetic_eye"	0.318664742201512
"2860"	10	11	68	"native"	"prosthetic_eye"	0.275023066439313
"2861"	11	11	79	"native"	"prosthetic_eye"	0.320751691966926
"2862"	12	11	63	"native"	"prosthetic_eye"	0.26099535140182
"2863"	13	11	53	"native"	"prosthetic_eye"	0.219231878304901
"2864"	14	11	54	"native"	"prosthetic_eye"	0.220875668130346
"2865"	15	11	65	"native"	"prosthetic_eye"	0.260467106726618
"2866"	1	12	79	"native"	"prosthetic_eye"	0.293669990771285
"2867"	2	12	51	"native"	"prosthetic_eye"	0.192282749505725
"2868"	3	12	76	"native"	"prosthetic_eye"	0.291651070173441
"2869"	4	12	66	"native"	"prosthetic_eye"	0.252164295887497
"2870"	5	12	58	"native"	"prosthetic_eye"	0.213019094367372
"2871"	6	12	54	"native"	"prosthetic_eye"	0.205312928221456
"2872"	7	12	55	"native"	"prosthetic_eye"	0.211601621583785
"2873"	8	12	87	"native"	"prosthetic_eye"	0.340498146663308
"2874"	9	12	79	"native"	"prosthetic_eye"	0.296531328658587
"2875"	10	12	68	"native"	"prosthetic_eye"	0.255873604081056
"2876"	11	12	79	"native"	"prosthetic_eye"	0.298337619283736
"2877"	12	12	63	"native"	"prosthetic_eye"	0.242412270663347
"2878"	13	12	53	"native"	"prosthetic_eye"	0.20364455547598
"2879"	14	12	54	"native"	"prosthetic_eye"	0.205334391081529
"2880"	15	12	65	"native"	"prosthetic_eye"	0.242486744999151
"2881"	1	13	79	"native"	"prosthetic_eye"	0.32226320988827
"2882"	2	13	51	"native"	"prosthetic_eye"	0.211297197883387
"2883"	3	13	76	"native"	"prosthetic_eye"	0.321058271204204
"2884"	4	13	66	"native"	"prosthetic_eye"	0.277467250417744
"2885"	5	13	58	"native"	"prosthetic_eye"	0.233486983731765
"2886"	6	13	54	"native"	"prosthetic_eye"	0.225804484626046
"2887"	7	13	55	"native"	"prosthetic_eye"	0.2329973528528
"2888"	8	13	87	"native"	"prosthetic_eye"	0.37558314315408
"2889"	9	13	79	"native"	"prosthetic_eye"	0.325712134163512
"2890"	10	13	68	"native"	"prosthetic_eye"	0.28112183785025
"2891"	11	13	79	"native"	"prosthetic_eye"	0.327892727836202
"2892"	12	13	63	"native"	"prosthetic_eye"	0.266926956397774
"2893"	13	13	53	"native"	"prosthetic_eye"	0.224206541467007
"2894"	14	13	54	"native"	"prosthetic_eye"	0.225830445819741
"2895"	15	13	65	"native"	"prosthetic_eye"	0.266188696329848
"2896"	1	14	79	"native"	"prosthetic_eye"	0.280277125802128
"2897"	2	14	51	"native"	"prosthetic_eye"	0.183394625437257
"2898"	3	14	76	"native"	"prosthetic_eye"	0.277940510311268
"2899"	4	14	66	"native"	"prosthetic_eye"	0.240359608161466
"2900"	5	14	58	"native"	"prosthetic_eye"	0.203415623921748
"2901"	6	14	54	"native"	"prosthetic_eye"	0.195746078243523
"2902"	7	14	55	"native"	"prosthetic_eye"	0.20163002144398
"2903"	8	14	87	"native"	"prosthetic_eye"	0.324188431744948
"2904"	9	14	79	"native"	"prosthetic_eye"	0.282882273686499
"2905"	10	14	68	"native"	"prosthetic_eye"	0.244068192955893
"2906"	11	14	79	"native"	"prosthetic_eye"	0.284525646801971
"2907"	12	14	63	"native"	"prosthetic_eye"	0.230987289580446
"2908"	13	14	53	"native"	"prosthetic_eye"	0.194059698371324
"2909"	14	14	54	"native"	"prosthetic_eye"	0.195765587423901
"2910"	15	14	65	"native"	"prosthetic_eye"	0.231390561165954
"2911"	1	15	79	"native"	"prosthetic_eye"	0.322708399749263
"2912"	2	15	51	"native"	"prosthetic_eye"	0.211593665718445
"2913"	3	15	76	"native"	"prosthetic_eye"	0.321517602867303
"2914"	4	15	66	"native"	"prosthetic_eye"	0.277862297424097
"2915"	5	15	58	"native"	"prosthetic_eye"	0.233805286463415
"2916"	6	15	54	"native"	"prosthetic_eye"	0.226124254325567
"2917"	7	15	55	"native"	"prosthetic_eye"	0.233331635074326
"2918"	8	15	87	"native"	"prosthetic_eye"	0.376132277744756
"2919"	9	15	79	"native"	"prosthetic_eye"	0.32616691075784
"2920"	10	15	68	"native"	"prosthetic_eye"	0.281515423469802
"2921"	11	15	79	"native"	"prosthetic_eye"	0.328353618443927
"2922"	12	15	63	"native"	"prosthetic_eye"	0.267309973711567
"2923"	13	15	53	"native"	"prosthetic_eye"	0.224527754975947
"2924"	14	15	54	"native"	"prosthetic_eye"	0.226150289104689
"2925"	15	15	65	"native"	"prosthetic_eye"	0.266557860126494
"2926"	1	16	79	"native"	"prosthetic_eye"	0.31616922859876
"2927"	2	16	51	"native"	"prosthetic_eye"	0.207240285548696
"2928"	3	16	76	"native"	"prosthetic_eye"	0.31477524713114
"2929"	4	16	66	"native"	"prosthetic_eye"	0.272063003753098
"2930"	5	16	58	"native"	"prosthetic_eye"	0.229128733958024
"2931"	6	16	54	"native"	"prosthetic_eye"	0.22142954315969
"2932"	7	16	55	"native"	"prosthetic_eye"	0.228425102465263
"2933"	8	16	87	"native"	"prosthetic_eye"	0.368075194915896
"2934"	9	16	79	"native"	"prosthetic_eye"	0.319488276486082
"2935"	10	16	68	"native"	"prosthetic_eye"	0.275735711135884
"2936"	11	16	79	"native"	"prosthetic_eye"	0.321586062420822
"2937"	12	16	63	"native"	"prosthetic_eye"	0.261688132587573
"2938"	13	16	53	"native"	"prosthetic_eye"	0.219812911396711
"2939"	14	16	54	"native"	"prosthetic_eye"	0.221454508051712
"2940"	15	16	65	"native"	"prosthetic_eye"	0.261135798184004
"2941"	1	17	79	"native"	"prosthetic_eye"	0.319930907663039
"2942"	2	17	51	"native"	"prosthetic_eye"	0.209744243839899
"2943"	3	17	76	"native"	"prosthetic_eye"	0.318652619470509
"2944"	4	17	66	"native"	"prosthetic_eye"	0.275398186711985
"2945"	5	17	58	"native"	"prosthetic_eye"	0.231819240636002
"2946"	6	17	54	"native"	"prosthetic_eye"	0.224129607218081
"2947"	7	17	55	"native"	"prosthetic_eye"	0.231246664806311
"2948"	8	17	87	"native"	"prosthetic_eye"	0.372707730159371
"2949"	9	17	79	"native"	"prosthetic_eye"	0.323329827809295
"2950"	10	17	68	"native"	"prosthetic_eye"	0.279060123734476
"2951"	11	17	79	"native"	"prosthetic_eye"	0.325478534556345
"2952"	12	17	63	"native"	"prosthetic_eye"	0.264921037712703
"2953"	13	17	53	"native"	"prosthetic_eye"	0.222524274970309
"2954"	14	17	54	"native"	"prosthetic_eye"	0.224155184690265
"2955"	15	17	65	"native"	"prosthetic_eye"	0.264254751640695
"2956"	1	18	79	"native"	"prosthetic_eye"	0.310419603448361
"2957"	2	18	51	"native"	"prosthetic_eye"	0.203414818401051
"2958"	3	18	76	"native"	"prosthetic_eye"	0.308855004478446
"2959"	4	18	66	"native"	"prosthetic_eye"	0.266969863037259
"2960"	5	18	58	"native"	"prosthetic_eye"	0.225014770102725
"2961"	6	18	54	"native"	"prosthetic_eye"	0.217305619241533
"2962"	7	18	55	"native"	"prosthetic_eye"	0.22411731339449
"2963"	8	18	87	"native"	"prosthetic_eye"	0.361006644227956
"2964"	9	18	79	"native"	"prosthetic_eye"	0.313618422679863
"2965"	10	18	68	"native"	"prosthetic_eye"	0.270656451989448
"2966"	11	18	79	"native"	"prosthetic_eye"	0.315639589034346
"2967"	12	18	63	"native"	"prosthetic_eye"	0.256752352588947
"2968"	13	18	53	"native"	"prosthetic_eye"	0.21567318756611
"2969"	14	18	54	"native"	"prosthetic_eye"	0.217329662845478
"2970"	15	18	65	"native"	"prosthetic_eye"	0.256369111173144
"2971"	1	19	79	"native"	"prosthetic_eye"	0.295952182495443
"2972"	2	19	51	"native"	"prosthetic_eye"	0.193798468134324
"2973"	3	19	76	"native"	"prosthetic_eye"	0.293991430646429
"2974"	4	19	66	"native"	"prosthetic_eye"	0.254178841737728
"2975"	5	19	58	"native"	"prosthetic_eye"	0.214654511951058
"2976"	6	19	54	"native"	"prosthetic_eye"	0.206945137583998
"2977"	7	19	55	"native"	"prosthetic_eye"	0.213303989324008
"2978"	8	19	87	"native"	"prosthetic_eye"	0.343285222002896
"2979"	9	19	79	"native"	"prosthetic_eye"	0.298858385756109
"2980"	10	19	68	"native"	"prosthetic_eye"	0.257886602599916
"2981"	11	19	79	"native"	"prosthetic_eye"	0.30069322539799
"2982"	12	19	63	"native"	"prosthetic_eye"	0.244362776263722
"2983"	13	19	53	"native"	"prosthetic_eye"	0.205280781619176
"2984"	14	19	54	"native"	"prosthetic_eye"	0.206966943072185
"2985"	15	19	65	"native"	"prosthetic_eye"	0.244377933138142
"2986"	1	20	79	"native"	"prosthetic_eye"	0.331359619893597
"2987"	2	20	51	"native"	"prosthetic_eye"	0.217357366839938
"2988"	3	20	76	"native"	"prosthetic_eye"	0.330452611003488
"2989"	4	20	66	"native"	"prosthetic_eye"	0.285545742252938
"2990"	5	20	58	"native"	"prosthetic_eye"	0.239988457924574
"2991"	6	20	54	"native"	"prosthetic_eye"	0.232342629040772
"2992"	7	20	55	"native"	"prosthetic_eye"	0.239834691764122
"2993"	8	20	87	"native"	"prosthetic_eye"	0.386821005167402
"2994"	9	20	79	"native"	"prosthetic_eye"	0.33500709707226
"2995"	10	20	68	"native"	"prosthetic_eye"	0.289166740952866
"2996"	11	20	79	"native"	"prosthetic_eye"	0.337314364142165
"2997"	12	20	63	"native"	"prosthetic_eye"	0.274761144749361
"2998"	13	20	53	"native"	"prosthetic_eye"	0.230776315802387
"2999"	14	20	54	"native"	"prosthetic_eye"	0.232370115498571
"3000"	15	20	65	"native"	"prosthetic_eye"	0.273732482956087
"3001"	1	21	79	"native"	"prosthetic_eye"	0.303974069167502
"3002"	2	21	51	"native"	"prosthetic_eye"	0.199128869622516
"3003"	3	21	76	"native"	"prosthetic_eye"	0.302227121646551
"3004"	4	21	66	"native"	"prosthetic_eye"	0.2612668681875
"3005"	5	21	58	"native"	"prosthetic_eye"	0.220400573553881
"3006"	6	21	54	"native"	"prosthetic_eye"	0.212686934229783
"3007"	7	21	55	"native"	"prosthetic_eye"	0.219295148262705
"3008"	8	21	87	"native"	"prosthetic_eye"	0.353099967958655
"3009"	9	21	79	"native"	"prosthetic_eye"	0.307040771176962
"3010"	10	21	68	"native"	"prosthetic_eye"	0.264965317619159
"3011"	11	21	79	"native"	"prosthetic_eye"	0.308977783242
"3012"	12	21	63	"native"	"prosthetic_eye"	0.251227242316857
"3013"	13	21	53	"native"	"prosthetic_eye"	0.211038898331599
"3014"	14	21	54	"native"	"prosthetic_eye"	0.212709966579865
"3015"	15	21	65	"native"	"prosthetic_eye"	0.251026274977879
"3016"	1	22	79	"native"	"prosthetic_eye"	0.326237859873165
"3017"	2	22	51	"native"	"prosthetic_eye"	0.213944512801888
"3018"	3	22	76	"native"	"prosthetic_eye"	0.325160778082125
"3019"	4	22	66	"native"	"prosthetic_eye"	0.280995407478448
"3020"	5	22	58	"native"	"prosthetic_eye"	0.23632837766002
"3021"	6	22	54	"native"	"prosthetic_eye"	0.228660169075954
"3022"	7	22	55	"native"	"prosthetic_eye"	0.235983079574177
"3023"	8	22	87	"native"	"prosthetic_eye"	0.380488942406359
"3024"	9	22	79	"native"	"prosthetic_eye"	0.329772850363889
"3025"	10	22	68	"native"	"prosthetic_eye"	0.28463628343949
"3026"	11	22	79	"native"	"prosthetic_eye"	0.332008341322199
"3027"	12	22	63	"native"	"prosthetic_eye"	0.270347978697055
"3028"	13	22	53	"native"	"prosthetic_eye"	0.227075495390357
"3029"	14	22	54	"native"	"prosthetic_eye"	0.228686791108091
"3030"	15	22	65	"native"	"prosthetic_eye"	0.26948472744732
"3031"	1	23	79	"native"	"prosthetic_eye"	0.333470417901325
"3032"	2	23	51	"native"	"prosthetic_eye"	0.218764378397022
"3033"	3	23	76	"native"	"prosthetic_eye"	0.332635244056714
"3034"	4	23	66	"native"	"prosthetic_eye"	0.287422331097716
"3035"	5	23	58	"native"	"prosthetic_eye"	0.241496418284436
"3036"	6	23	54	"native"	"prosthetic_eye"	0.233861112341527
"3037"	7	23	55	"native"	"prosthetic_eye"	0.241423405150137
"3038"	8	23	87	"native"	"prosthetic_eye"	0.389434018055683
"3039"	9	23	79	"native"	"prosthetic_eye"	0.3371647718144
"3040"	10	23	68	"native"	"prosthetic_eye"	0.291034413099966
"3041"	11	23	79	"native"	"prosthetic_eye"	0.339501959023886
"3042"	12	23	63	"native"	"prosthetic_eye"	0.276581494153083
"3043"	13	23	53	"native"	"prosthetic_eye"	0.232302780072384
"3044"	14	23	54	"native"	"prosthetic_eye"	0.233888959272286
"3045"	15	23	65	"native"	"prosthetic_eye"	0.275483236550317
"3046"	1	24	79	"native"	"prosthetic_eye"	0.320619674205468
"3047"	2	24	51	"native"	"prosthetic_eye"	0.210202819689824
"3048"	3	24	76	"native"	"prosthetic_eye"	0.319362918393653
"3049"	4	24	66	"native"	"prosthetic_eye"	0.276009119367535
"3050"	5	24	58	"native"	"prosthetic_eye"	0.232311785159652
"3051"	6	24	54	"native"	"prosthetic_eye"	0.224624162344633
"3052"	7	24	55	"native"	"prosthetic_eye"	0.231763569799268
"3053"	8	24	87	"native"	"prosthetic_eye"	0.373556633745473
"3054"	9	24	79	"native"	"prosthetic_eye"	0.324033322981737
"3055"	10	24	68	"native"	"prosthetic_eye"	0.279668939475443
"3056"	11	24	79	"native"	"prosthetic_eye"	0.326191421339678
"3057"	12	24	63	"native"	"prosthetic_eye"	0.265513301184145
"3058"	13	24	53	"native"	"prosthetic_eye"	0.223020981667286
"3059"	14	24	54	"native"	"prosthetic_eye"	0.224649852824206
"3060"	15	24	65	"native"	"prosthetic_eye"	0.264825865390398
"3061"	1	25	79	"native"	"prosthetic_eye"	0.299115784093017
"3062"	2	25	51	"native"	"prosthetic_eye"	0.19590013021198
"3063"	3	25	76	"native"	"prosthetic_eye"	0.297237612480424
"3064"	4	25	66	"native"	"prosthetic_eye"	0.256972869612485
"3065"	5	25	58	"native"	"prosthetic_eye"	0.216921043203883
"3066"	6	25	54	"native"	"prosthetic_eye"	0.209208682784624
"3067"	7	25	55	"native"	"prosthetic_eye"	0.215665362840997
"3068"	8	25	87	"native"	"prosthetic_eye"	0.347152488831739
"3069"	9	25	79	"native"	"prosthetic_eye"	0.302084763216802
"3070"	10	25	68	"native"	"prosthetic_eye"	0.260677678925121
"3071"	11	25	79	"native"	"prosthetic_eye"	0.303959557622509
"3072"	12	25	63	"native"	"prosthetic_eye"	0.247068351518238
"3073"	13	25	53	"native"	"prosthetic_eye"	0.207550353277183
"3074"	14	25	54	"native"	"prosthetic_eye"	0.209230967919747
"3075"	15	25	65	"native"	"prosthetic_eye"	0.24699969381372
"3076"	1	26	79	"native"	"prosthetic_eye"	0.305055359817214
"3077"	2	26	51	"native"	"prosthetic_eye"	0.199847685259928
"3078"	3	26	76	"native"	"prosthetic_eye"	0.303338345352788
"3079"	4	26	66	"native"	"prosthetic_eye"	0.262223105535346
"3080"	5	26	58	"native"	"prosthetic_eye"	0.2211748120037
"3081"	6	26	54	"native"	"prosthetic_eye"	0.213461433145085
"3082"	7	26	55	"native"	"prosthetic_eye"	0.220103588271728
"3083"	8	26	87	"native"	"prosthetic_eye"	0.354425094127322
"3084"	9	26	79	"native"	"prosthetic_eye"	0.308144029100879
"3085"	10	26	68	"native"	"prosthetic_eye"	0.265919837981694
"3086"	11	26	79	"native"	"prosthetic_eye"	0.310095030531721
"3087"	12	26	63	"native"	"prosthetic_eye"	0.252153529328877
"3088"	13	26	53	"native"	"prosthetic_eye"	0.211815859757955
"3089"	14	26	54	"native"	"prosthetic_eye"	0.213484633554222
"3090"	15	26	65	"native"	"prosthetic_eye"	0.251922520832426
"3091"	1	27	79	"native"	"prosthetic_eye"	0.297341204277484
"3092"	2	27	51	"native"	"prosthetic_eye"	0.194721151726718
"3093"	3	27	76	"native"	"prosthetic_eye"	0.295416431852979
"3094"	4	27	66	"native"	"prosthetic_eye"	0.255405391083938
"3095"	5	27	58	"native"	"prosthetic_eye"	0.215649735082266
"3096"	6	27	54	"native"	"prosthetic_eye"	0.207938840557259
"3097"	7	27	55	"native"	"prosthetic_eye"	0.214340562962447
"3098"	8	27	87	"native"	"prosthetic_eye"	0.344982654920124
"3099"	9	27	79	"native"	"prosthetic_eye"	0.300274886709825
"3100"	10	27	68	"native"	"prosthetic_eye"	0.259111971493024
"3101"	11	27	79	"native"	"prosthetic_eye"	0.302127214674454
"3102"	12	27	63	"native"	"prosthetic_eye"	0.245550443369555
"3103"	13	27	53	"native"	"prosthetic_eye"	0.206277064965593
"3104"	14	27	54	"native"	"prosthetic_eye"	0.207960855969237
"3105"	15	27	65	"native"	"prosthetic_eye"	0.245529027638748
"3106"	1	28	79	"native"	"prosthetic_eye"	0.316032610367451
"3107"	2	28	51	"native"	"prosthetic_eye"	0.207149362945846
"3108"	3	28	76	"native"	"prosthetic_eye"	0.314634487682215
"3109"	4	28	66	"native"	"prosthetic_eye"	0.271941919974744
"3110"	5	28	58	"native"	"prosthetic_eye"	0.229031003465009
"3111"	6	28	54	"native"	"prosthetic_eye"	0.221331510834265
"3112"	7	28	55	"native"	"prosthetic_eye"	0.228322675469314
"3113"	8	28	87	"native"	"prosthetic_eye"	0.367907067057811
"3114"	9	28	79	"native"	"prosthetic_eye"	0.319348775479181
"3115"	10	28	68	"native"	"prosthetic_eye"	0.27561499336852
"3116"	11	28	79	"native"	"prosthetic_eye"	0.321444723854923
"3117"	12	28	63	"native"	"prosthetic_eye"	0.261570773439824
"3118"	13	28	53	"native"	"prosthetic_eye"	0.219714483032809
"3119"	14	28	54	"native"	"prosthetic_eye"	0.221356453624787
"3120"	15	28	65	"native"	"prosthetic_eye"	0.261022528080163
"3121"	1	29	79	"native"	"prosthetic_eye"	0.314998813255565
"3122"	2	29	51	"native"	"prosthetic_eye"	0.206461386048853
"3123"	3	29	76	"native"	"prosthetic_eye"	0.313569491321264
"3124"	4	29	66	"native"	"prosthetic_eye"	0.271025774569005
"3125"	5	29	58	"native"	"prosthetic_eye"	0.228291436518302
"3126"	6	29	54	"native"	"prosthetic_eye"	0.220589762751872
"3127"	7	29	55	"native"	"prosthetic_eye"	0.227547713445315
"3128"	8	29	87	"native"	"prosthetic_eye"	0.366635103958773
"3129"	9	29	79	"native"	"prosthetic_eye"	0.318293205278167
"3130"	10	29	68	"native"	"prosthetic_eye"	0.274701560483083
"3131"	11	29	79	"native"	"prosthetic_eye"	0.320375275558421
"3132"	12	29	63	"native"	"prosthetic_eye"	0.260682835336359
"3133"	13	29	53	"native"	"prosthetic_eye"	0.218969770660172
"3134"	14	29	54	"native"	"prosthetic_eye"	0.220614538631673
"3135"	15	29	65	"native"	"prosthetic_eye"	0.260165419592495
"3136"	1	30	79	"native"	"prosthetic_eye"	0.296170870415045
"3137"	2	30	51	"native"	"prosthetic_eye"	0.193943727417798
"3138"	3	30	76	"native"	"prosthetic_eye"	0.294215754263515
"3139"	4	30	66	"native"	"prosthetic_eye"	0.254371928561764
"3140"	5	30	58	"native"	"prosthetic_eye"	0.214811207608301
"3141"	6	30	54	"native"	"prosthetic_eye"	0.207101572199225
"3142"	7	30	55	"native"	"prosthetic_eye"	0.213467164979687
"3143"	8	30	87	"native"	"prosthetic_eye"	0.343552409942185
"3144"	9	30	79	"native"	"prosthetic_eye"	0.299081391342823
"3145"	10	30	68	"native"	"prosthetic_eye"	0.258079515557187
"3146"	11	30	79	"native"	"prosthetic_eye"	0.300918978708257
"3147"	12	30	63	"native"	"prosthetic_eye"	0.244549736692932
"3148"	13	30	53	"native"	"prosthetic_eye"	0.205437615678967
"3149"	14	30	54	"native"	"prosthetic_eye"	0.207123410668157
"3150"	15	30	65	"native"	"prosthetic_eye"	0.244559159160722
"3151"	1	31	79	"foreign"	"prosthetic_eye"	0.344914635662237
"3152"	2	31	51	"foreign"	"prosthetic_eye"	0.226397866409291
"3153"	3	31	76	"foreign"	"prosthetic_eye"	0.34448669125591
"3154"	4	31	66	"foreign"	"prosthetic_eye"	0.297609843020748
"3155"	5	31	58	"foreign"	"prosthetic_eye"	0.249667683362549
"3156"	6	31	54	"foreign"	"prosthetic_eye"	0.242102646353774
"3157"	7	31	55	"foreign"	"prosthetic_eye"	0.250050995931299
"3158"	8	31	87	"foreign"	"prosthetic_eye"	0.4036359945066
"3159"	9	31	79	"foreign"	"prosthetic_eye"	0.348868413527086
"3160"	10	31	68	"foreign"	"prosthetic_eye"	0.301166197150318
"3161"	11	31	79	"foreign"	"prosthetic_eye"	0.351371275674997
"3162"	12	31	63	"foreign"	"prosthetic_eye"	0.286467059861424
"3163"	13	31	53	"foreign"	"prosthetic_eye"	0.240591808751095
"3164"	14	31	54	"foreign"	"prosthetic_eye"	0.242132490709547
"3165"	15	31	65	"foreign"	"prosthetic_eye"	0.284976943269759
"3166"	1	32	79	"foreign"	"prosthetic_eye"	0.326147598603166
"3167"	2	32	51	"foreign"	"prosthetic_eye"	0.213884382963326
"3168"	3	32	76	"foreign"	"prosthetic_eye"	0.325067573299592
"3169"	4	32	66	"foreign"	"prosthetic_eye"	0.280915256173271
"3170"	5	32	58	"foreign"	"prosthetic_eye"	0.236263861996931
"3171"	6	32	54	"foreign"	"prosthetic_eye"	0.228595299054426
"3172"	7	32	55	"foreign"	"prosthetic_eye"	0.235915244521487
"3173"	8	32	87	"foreign"	"prosthetic_eye"	0.380377457122318
"3174"	9	32	79	"foreign"	"prosthetic_eye"	0.329680622698536
"3175"	10	32	68	"foreign"	"prosthetic_eye"	0.284556460120127
"3176"	11	32	79	"foreign"	"prosthetic_eye"	0.331914859195152
"3177"	12	32	63	"foreign"	"prosthetic_eye"	0.2702702536823
"3178"	13	32	53	"foreign"	"prosthetic_eye"	0.227010314546658
"3179"	14	32	54	"foreign"	"prosthetic_eye"	0.228621905982688
"3180"	15	32	65	"foreign"	"prosthetic_eye"	0.269409873570993
"3181"	1	33	79	"foreign"	"prosthetic_eye"	0.346721257446366
"3182"	2	33	51	"foreign"	"prosthetic_eye"	0.227603689771234
"3183"	3	33	76	"foreign"	"prosthetic_eye"	0.346360344679402
"3184"	4	33	66	"foreign"	"prosthetic_eye"	0.299220104363975
"3185"	5	33	58	"foreign"	"prosthetic_eye"	0.250956929299788
"3186"	6	33	54	"foreign"	"prosthetic_eye"	0.243405025878967
"3187"	7	33	55	"foreign"	"prosthetic_eye"	0.251415137880591
"3188"	8	33	87	"foreign"	"prosthetic_eye"	0.405883362162631
"3189"	9	33	79	"foreign"	"prosthetic_eye"	0.350716802520974
"3190"	10	33	68	"foreign"	"prosthetic_eye"	0.302766519248447
"3191"	11	33	79	"foreign"	"prosthetic_eye"	0.353246352612434
"3192"	12	33	63	"foreign"	"prosthetic_eye"	0.288030114936282
